Name,Twitter_username,Account_start_time,Account_ID,Sex,Birthplace,Birthday,Age,Instagram_username,Political_party
Nick Collins,nickcollinsma,,,male,United States of America,1982-08-26T00:00:00Z,38.0,,Democratic Party
Nick Popaditch,Popaditch,2009-10-04T00:00:00Z,79638576,male,United States of America,1967-07-02T00:00:00Z,53.0,,Republican Party
Nick Rahall,RepNickRahall,2014-02-05T00:00:00Z,2329092852,male,United States of America,1949-05-20T00:00:00Z,71.0,,Democratic Party
Nicole Galloway,nicolergalloway,,,female,United States of America,1982-06-13T00:00:00Z,38.0,gallowayforgovernor,Democratic Party
Niger Innis,3568ni,,,male,United States of America,1968-01-01T00:00:00Z,52.0,,Republican Party
Niki Tsongas,NikiInTheHouse,2019-07-30T00:00:00Z,1156083081561985024,female,United States of America,1946-04-26T00:00:00Z,74.0,,Democratic Party
Nikki Fried,nikkifried,2009-05-02T00:00:00Z,37190669,female,United States of America,1977-12-13T00:00:00Z,42.0,,Democratic Party
Nikki Haley,nikkihaley,2018-12-31T00:00:00Z,1079776144524754944,female,United States of America,1972-01-20T00:00:00Z,48.0,nikkihaley,Republican Party
Nikuyah Walker,NikuyahWalkerCC,2017-08-24T00:00:00Z,900808914572386304,female,United States of America,,,,American Independent Party
Nina Turner,ninaturner,2010-09-09T00:00:00Z,188793260,female,United States of America,1967-12-07T00:00:00Z,52.0,ninaturnerohio,Democratic Party
Nino Vitale,VoteVitale,,,male,United States of America,1970-08-24T00:00:00Z,50.0,,Republican Party
Nita Lowey,NitaLowey,2010-12-01T00:00:00Z,221792092,female,United States of America,1937-07-05T00:00:00Z,83.0,nitalowey,Democratic Party
Norm Coleman,normcoleman,2012-10-04T00:00:00Z,860696202,male,United States of America,1949-08-17T00:00:00Z,71.0,,Republican Party
Norma Torres,Norma4Congress,2014-03-24T00:00:00Z,2409478435,female,Guatemala,1965-04-04T00:00:00Z,55.0,repnormatorres,Democratic Party
Norma Torres,NormaJTorres,2014-03-24T00:00:00Z,2409478435,female,Guatemala,1965-04-04T00:00:00Z,55.0,repnormatorres,Democratic Party
Norma Torres,Norma4Congress,2014-03-24T00:00:00Z,2409478435,female,Guatemala,1965-04-04T00:00:00Z,55.0,repnormatorres,California Democratic Party
Norma Torres,NormaJTorres,2014-03-24T00:00:00Z,2409478435,female,Guatemala,1965-04-04T00:00:00Z,55.0,repnormatorres,California Democratic Party
Norma Torres,Norma4Congress,2011-01-09T00:00:00Z,236279233,female,Guatemala,1965-04-04T00:00:00Z,55.0,repnormatorres,Democratic Party
Norma Torres,NormaJTorres,2011-01-09T00:00:00Z,236279233,female,Guatemala,1965-04-04T00:00:00Z,55.0,repnormatorres,Democratic Party
Norma Torres,Norma4Congress,2011-01-09T00:00:00Z,236279233,female,Guatemala,1965-04-04T00:00:00Z,55.0,repnormatorres,California Democratic Party
Norma Torres,NormaJTorres,2011-01-09T00:00:00Z,236279233,female,Guatemala,1965-04-04T00:00:00Z,55.0,repnormatorres,California Democratic Party
Norman Yee,normanyeesf,,,male,United States of America,1949-07-29T00:00:00Z,71.0,,Democratic Party
Nydia M. Velázquez,NydiaVelazquez,2010-07-08T00:00:00Z,164369297,female,United States of America,1953-03-28T00:00:00Z,67.0,,Democratic Party
Olympia Snowe,SenatorSnowe,2011-01-27T00:00:00Z,243797058,female,United States of America,1947-02-21T00:00:00Z,73.0,,Republican Party
Omarosa Manigault Newman,omarosa,2008-10-16T00:00:00Z,16799621,female,United States of America,1974-02-05T00:00:00Z,46.0,omarosa,Democratic Party
Omarosa Manigault Newman,omarosa,2008-10-16T00:00:00Z,16799621,female,United States of America,1974-02-05T00:00:00Z,46.0,omarosa,Republican Party
Omarosa Manigault Newman,omarosa,2008-10-16T00:00:00Z,16799621,female,United States of America,1974-02-15T00:00:00Z,46.0,omarosa,Democratic Party
Omarosa Manigault Newman,omarosa,2008-10-16T00:00:00Z,16799621,female,United States of America,1974-02-15T00:00:00Z,46.0,omarosa,Republican Party
Orrin Hatch,OrrinHatch,2008-12-16T00:00:00Z,18170310,male,United States of America,1934-03-22T00:00:00Z,86.0,,Republican Party
P.G. Sittenfeld,PGSittenfeld,2015-01-20T00:00:00Z,2988065044,male,United States of America,1984-10-01T00:00:00Z,36.0,pgsittenfeld,Democratic Party
P.G. Sittenfeld,PGSittenfeld,2010-10-11T00:00:00Z,201433072,male,United States of America,1984-10-01T00:00:00Z,36.0,pgsittenfeld,Democratic Party
Pam Bondi,PamBondi,2009-12-01T00:00:00Z,93755660,female,United States of America,1965-11-17T00:00:00Z,55.0,,Republican Party
Pam Faris,pamfaris1,,,female,United States of America,1957-02-15T00:00:00Z,63.0,,Democratic Party
Pat Buchanan,PatrickBuchanan,2009-01-27T00:00:00Z,19599446,male,United States of America,1938-11-02T00:00:00Z,82.0,,Reform Party of the United States of America
Pat Buchanan,PatrickBuchanan,2009-01-27T00:00:00Z,19599446,male,United States of America,1938-11-02T00:00:00Z,82.0,,Republican Party
Pat Meehan,RepMeehan,,t2082921266,male,United States of America,1955-10-20T00:00:00Z,65.0,,Republican Party
Pat Roberts,SenPatRoberts,,,male,United States of America,1936-04-20T00:00:00Z,84.0,,Republican Party
Pat Roberts,SenPatRoberts,2009-09-18T00:00:00Z,75364211,male,United States of America,1936-04-20T00:00:00Z,84.0,,Republican Party
Pat Spearman,Senatorspearman,2013-08-14T00:00:00Z,1671024336,female,United States of America,1955-01-01T00:00:00Z,65.0,,Democratic Party
Pat Tiberi,PatTiberi,2012-10-29T00:00:00Z,912608010,male,United States of America,1962-10-21T00:00:00Z,58.0,pattiberi,Republican Party
Pat Tiberi,PatTiberi,2015-04-07T00:00:00Z,3145255727,male,United States of America,1962-10-21T00:00:00Z,58.0,pattiberi,Republican Party
Patrick A. Hope,HopeforVirginia,2012-01-11T00:00:00Z,461529170,male,United States of America,1972-03-06T00:00:00Z,48.0,,Democratic Party
Patrick J. Kennedy,PJK4brainhealth,2012-04-06T00:00:00Z,546820570,male,United States of America,1967-07-14T00:00:00Z,53.0,,Democratic Party
Patrick Joseph Toomey,SenToomey,2010-11-29T00:00:00Z,221162525,male,United States of America,1961-11-17T00:00:00Z,59.0,senpattoomey,Republican Party
Patrick Joseph Toomey,SenToomey,,,male,United States of America,1961-11-17T00:00:00Z,59.0,senpattoomey,Republican Party
Patrick Leahy,SenatorLeahy,2011-01-25T00:00:00Z,242836537,male,United States of America,1940-03-31T00:00:00Z,80.0,senatorleahy,Democratic Party
Patrick McHenry,PatrickMcHenry,2009-03-30T00:00:00Z,27676828,male,United States of America,1975-10-22T00:00:00Z,45.0,reppatrickmchenry,Republican Party
Patrick Murphy,repmurphyfl,,t2071571695,male,United States of America,1983-03-30T00:00:00Z,37.0,patrickmurphyfl,Democratic Party
Patrick Murphy,repmurphyfl,,t2071571695,male,United States of America,1983-03-30T00:00:00Z,37.0,patrickmurphyfl,Republican Party
Patti Solis Doyle,PattiSolisDoyle,2011-11-29T00:00:00Z,424511268,female,United States of America,1965-08-23T00:00:00Z,55.0,,Democratic Party
Patty Murray,PattyMurray,2011-05-04T00:00:00Z,293131808,female,United States of America,1950-10-11T00:00:00Z,70.0,senpattymurray,Democratic Party
Patty Ritchie,senatorritchie,2013-01-17T00:00:00Z,1098737419,female,United States of America,1962-02-22T00:00:00Z,58.0,,Republican Party
Paul Begala,PaulBegala,2011-08-10T00:00:00Z,352548417,male,United States of America,1961-05-12T00:00:00Z,59.0,,Democratic Party
Paul Bettencourt,TeamBettencourt,2014-11-06T00:00:00Z,2864015602,male,United States of America,1958-10-20T00:00:00Z,62.0,,Republican Party
Paul Cook,RepPaulCook,2013-01-09T00:00:00Z,1074412920,male,United States of America,1943-03-03T00:00:00Z,77.0,,Republican Party
Paul Davis,PaulDavisKS,2011-09-01T00:00:00Z,366078108,male,United States of America,1972-07-12T00:00:00Z,48.0,,Democratic Party
Paul Gosar,repgosar,2011-01-20T00:00:00Z,240760644,male,United States of America,1958-11-27T00:00:00Z,61.0,repgosar,Republican Party
Paul Hornback,SenatorHornback,,,male,United States of America,,,,Republican Party
Paul Krekorian,PaulKrekorian,2009-02-04T00:00:00Z,20092276,male,United States of America,1960-03-24T00:00:00Z,60.0,paulkrekorian,Democratic Party
Paul Krizek,KrizekForVA,2015-01-07T00:00:00Z,2966173305,male,United States of America,1961-07-22T00:00:00Z,59.0,,Democratic Party
Paul LePage,Governor_LePage,2012-07-16T00:00:00Z,637143497,male,United States of America,1948-10-09T00:00:00Z,72.0,,Republican Party
Paul Manafort,PaulManafort,2016-03-19T00:00:00Z,711188856943411200,male,United States of America,1949-04-01T00:00:00Z,71.0,,Republican Party
Paul Mitchell,RepPaulMitchell,2016-12-21T00:00:00Z,811632636598910976,male,United States of America,1956-11-14T00:00:00Z,64.0,reppaulmitchell,Republican Party
Paul Ryan,SpeakerRyan,2009-01-12T00:00:00Z,18916432,male,United States of America,1970-01-29T00:00:00Z,50.0,speakerryan,Republican Party
Paul Soglin,paulsoglin,,,male,United States of America,1945-04-22T00:00:00Z,75.0,,Democratic Party
Paul Ten Haken,paultenhaken,,,male,United States of America,1977-09-01T00:00:00Z,43.0,paultenhaken,Republican Party
Paul Tonko,RepPaulTonko,2009-10-21T00:00:00Z,84119348,male,United States of America,1949-06-18T00:00:00Z,71.0,reppaultonko,Democratic Party
Paul Vallas,paulvallas,2012-06-04T00:00:00Z,599742462,male,United States of America,1953-06-10T00:00:00Z,67.0,,Republican Party
Paul Vallas,paulvallas,2012-06-04T00:00:00Z,599742462,male,United States of America,1953-06-10T00:00:00Z,67.0,,Democratic Party
Paula Jean Swearengin,paulajean2020,2008-12-22T00:00:00Z,18327000,female,United States of America,1975-01-01T00:00:00Z,45.0,paulajeanwv2020,Democratic Party
Paulette Jordan,PauletteEJordan,2020-02-01T00:00:00Z,1223431612672593920,female,United States of America,1979-12-07T00:00:00Z,40.0,,Democratic Party
Pavel Telička,Telicka,2014-01-29T00:00:00Z,2317789460,male,United States of America,1965-08-24T00:00:00Z,55.0,,Communist Party of Czechoslovakia
Pavel Telička,Telicka,2014-01-29T00:00:00Z,2317789460,male,United States of America,1965-08-24T00:00:00Z,55.0,,Voice (political party)
Penny Pritzker,PennyPritzker,2017-01-18T00:00:00Z,821763194372943872,female,United States of America,1959-05-02T00:00:00Z,61.0,,Democratic Party
Perry Thurston Jr.,SenatorThurston,,,male,United States of America,1961-01-30T00:00:00Z,59.0,,Democratic Party
Pete Aguilar,reppeteaguilar,2015-02-04T00:00:00Z,3018670151,male,United States of America,1979-06-19T00:00:00Z,41.0,,Democratic Party
Pete Buttigieg,petebuttigieg,2010-12-13T00:00:00Z,226222147,male,United States of America,1982-01-19T00:00:00Z,38.0,pete.buttigieg,Democratic Party
Pete Hegseth,PeteHegseth,2011-11-04T00:00:00Z,405004997,male,United States of America,1980-06-06T00:00:00Z,40.0,petehegseth,Republican Party
Pete Hoekstra,petehoekstra,2008-07-30T00:00:00Z,15661604,male,Netherlands,1953-10-30T00:00:00Z,67.0,,Republican Party
Pete Olson,RepPeteOlson,2009-02-04T00:00:00Z,20053279,male,United States of America,1962-12-09T00:00:00Z,57.0,reppeteolson,Republican Party
Pete Ricketts,GovRicketts,2014-11-05T00:00:00Z,2891165960,male,United States of America,1964-08-19T00:00:00Z,56.0,govricketts,Republican Party
Pete Sessions,PeteSessions,2009-03-16T00:00:00Z,24735461,male,United States of America,1955-03-22T00:00:00Z,65.0,congressmanpetesessions,Republican Party
Pete Stauber,RepPeteStauber,2018-12-20T00:00:00Z,1075830599007510535,male,United States of America,1966-05-10T00:00:00Z,54.0,,Republican Party
Pete Stauber,PeteStauber,2018-12-20T00:00:00Z,1075830599007510535,male,United States of America,1966-05-10T00:00:00Z,54.0,,Republican Party
Pete Stauber,RepPeteStauber,2017-07-06T00:00:00Z,883069589722198018,male,United States of America,1966-05-10T00:00:00Z,54.0,,Republican Party
Pete Stauber,PeteStauber,2017-07-06T00:00:00Z,883069589722198018,male,United States of America,1966-05-10T00:00:00Z,54.0,,Republican Party
Pete Visclosky,RepVisclosky,2010-09-22T00:00:00Z,193872188,male,United States of America,1949-08-13T00:00:00Z,71.0,,Democratic Party
Peter DeFazio,RepPeterDeFazio,2011-02-14T00:00:00Z,252249233,male,United States of America,1947-05-27T00:00:00Z,73.0,,Democratic Party
Peter King,reppeteking,2008-12-20T00:00:00Z,18277655,male,United States of America,1944-04-05T00:00:00Z,76.0,,Republican Party
Peter Roskam,peterroskam,2009-02-03T00:00:00Z,20015903,male,United States of America,1961-09-13T00:00:00Z,59.0,,Republican Party
Peter W. Barca,PeterWBarca,,,male,United States of America,1955-08-07T00:00:00Z,65.0,,Democratic Party
Peter Welch,PeterWelch,2013-05-07T00:00:00Z,1410590874,male,United States of America,1947-05-02T00:00:00Z,73.0,peterwelchvt,Democratic Party
Phil Anderson,freepeopleshow,,,male,United States of America,1965-01-22T00:00:00Z,55.0,,Libertarian Party
Phil Bredesen,PhilBredesen,2017-10-16T00:00:00Z,919993894141603840,male,United States of America,1943-11-21T00:00:00Z,76.0,,Democratic Party
Phil Bryant,PhilBryantMS,2010-12-28T00:00:00Z,231592153,male,United States of America,1954-12-09T00:00:00Z,65.0,,Republican Party
Phil Murphy,GovMurphy,2018-01-04T00:00:00Z,948946378939609089,male,United States of America,1957-01-01T00:00:00Z,63.0,govmurphy,Democratic Party
Phil Murphy,GovMurphy,2015-09-03T00:00:00Z,3438358100,male,United States of America,1957-01-01T00:00:00Z,63.0,govmurphy,Democratic Party
Phil Roe,DrPhilRoe,2009-06-30T00:00:00Z,52503751,male,United States of America,1945-07-21T00:00:00Z,75.0,drphilroe,Republican Party
Phil Scott,GovPhilScott,2012-04-04T00:00:00Z,545107258,male,United States of America,1958-08-04T00:00:00Z,62.0,,Republican Party
Phil Ting,PhilTing,2009-02-22T00:00:00Z,21579611,male,United States of America,1969-02-09T00:00:00Z,51.0,philting,California Democratic Party
Phil Ting,PhilTing,2009-02-22T00:00:00Z,21579611,male,United States of America,1969-02-09T00:00:00Z,51.0,philting,Democratic Party
Philip E. Berger,SenatorBerger,2009-06-05T00:00:00Z,44767773,male,United States of America,1952-08-08T00:00:00Z,68.0,,Republican Party
Philip Levine,MayorLevine,2013-03-19T00:00:00Z,1281274039,male,United States of America,1962-02-18T00:00:00Z,58.0,,Democratic Party
Phillipe Cunningham,CunninghamMPLS,,,transgender male,United States of America,1982-07-07T00:00:00Z,38.0,cunninghammpls4,Democratic Party
Pramila Jayapal,RepJayapal,2017-01-01T00:00:00Z,815733290955112448,female,India,1965-09-21T00:00:00Z,55.0,repjayapal,Democratic Party
Rady Mom,repradymom,,,male,Cambodia,1970-01-01T00:00:00Z,50.0,,Democratic Party
RaeAnn Kelsch,raekelsch,2013-10-28T00:00:00Z,2161324848,female,United States of America,1959-11-16T00:00:00Z,61.0,rkelsch,Republican Party
Rafael Anchia,rafaelanchia,2008-10-28T00:00:00Z,17025489,male,United States of America,1968-09-26T00:00:00Z,52.0,rafaelanchia,Democratic Party
Rahm Emanuel,RahmEmanuel,2010-10-01T00:00:00Z,197594920,male,United States of America,1959-11-29T00:00:00Z,60.0,,Democratic Party
Raja Krishnamoorthi,congressmanraja,2016-12-28T00:00:00Z,814179031956488192,male,India,1973-07-19T00:00:00Z,47.0,congressmanraja,Democratic Party
Ralph Abraham,RepAbraham,2015-01-05T00:00:00Z,2962891515,male,United States of America,1954-09-16T00:00:00Z,66.0,,Republican Party
Ralph Nader,RalphNader,2009-09-01T00:00:00Z,77314692,male,United States of America,1934-02-27T00:00:00Z,86.0,,Green Party of the United States
Ralph Nader,RalphNader,2009-09-25T00:00:00Z,77314692,male,United States of America,1934-02-27T00:00:00Z,86.0,,Green Party of the United States
Ralph Norman,RepRalphNorman,2017-06-29T00:00:00Z,880480631108644864,male,United States of America,1953-06-20T00:00:00Z,67.0,,Republican Party
Ralph Northam,GovernorVA,2011-07-07T00:00:00Z,331036671,male,United States of America,1959-09-13T00:00:00Z,61.0,governorralphnortham,Democratic Party
Ralph Northam,RalphNortham,2011-07-07T00:00:00Z,331036671,male,United States of America,1959-09-13T00:00:00Z,61.0,governorralphnortham,Democratic Party
Ralph Northam,GovernorVA,2010-01-12T00:00:00Z,104198706,male,United States of America,1959-09-13T00:00:00Z,61.0,governorralphnortham,Democratic Party
Ralph Northam,RalphNortham,2010-01-12T00:00:00Z,104198706,male,United States of America,1959-09-13T00:00:00Z,61.0,governorralphnortham,Democratic Party
Rand Paul,RandPaul,2010-11-17T00:00:00Z,216881337,male,United States of America,1963-01-07T00:00:00Z,57.0,drrandpaul,Republican Party
Randolph Bracy,RandolphBracy,,,male,United States of America,1977-04-23T00:00:00Z,43.0,,Democratic Party
Randy Brogdon,RandyBrogdon,2009-02-04T00:00:00Z,20046986,male,United States of America,1953-06-17T00:00:00Z,67.0,,Republican Party
Randy Feenstra,RandyFeenstra,2009-03-11T00:00:00Z,23764160,male,United States of America,1969-01-14T00:00:00Z,51.0,,Republican Party
Randy Feenstra,RandyFeenstra,2009-03-11T00:00:00Z,23764160,male,United States of America,1969-01-14T00:00:00Z,51.0,,Republican Party of Iowa
Randy Forbes,Randy_Forbes,2008-06-18T00:00:00Z,15160884,male,United States of America,1952-02-17T00:00:00Z,68.0,,Republican Party
Randy Hultgren,RepHultgren,2011-01-13T00:00:00Z,237814920,male,United States of America,1966-03-01T00:00:00Z,54.0,,Republican Party
Randy Neugebauer,RandyNeugebauer,2009-04-22T00:00:00Z,34340464,male,United States of America,1949-12-24T00:00:00Z,70.0,randyneugebauer,Republican Party
Randy Weber,TXRandy14,2013-01-03T00:00:00Z,1058051748,male,United States of America,1953-07-02T00:00:00Z,67.0,txrandy14,Republican Party
Raquel Terán,RaquelTeran,,,female,United States of America,,,,Democratic Party
Rashida Tlaib,RashidaTlaib,2011-12-12T00:00:00Z,435331179,female,United States of America,1976-07-24T00:00:00Z,44.0,rashidatlaib,Democratic Party
Raul Ruiz,CongressmanRuiz,,,male,Mexico,1972-08-25T00:00:00Z,48.0,,Democratic Party
Ravinder Bhalla,RaviBhalla,2009-05-17T00:00:00Z,40788497,male,United States of America,1974-01-13T00:00:00Z,46.0,,Democratic Party
Ray Mabus,SECNAV75,,,male,United States of America,1948-10-11T00:00:00Z,72.0,,Democratic Party
Raymond Buckley,ChairmanBuckley,2011-04-07T00:00:00Z,278642216,male,United States of America,1959-01-01T00:00:00Z,61.0,,Democratic Party
Raúl Grijalva,RepraulGrijalva,2009-04-03T00:00:00Z,28602948,male,United States of America,1948-02-19T00:00:00Z,72.0,repraulgrijalva,Democratic Party
Raúl Grijalva,RepraulGrijalva,2009-04-03T00:00:00Z,28602948,male,United States of America,1948-02-19T00:00:00Z,72.0,repraulgrijalva,Raza Unida Party
Raúl Labrador,Raul_Labrador,2011-02-02T00:00:00Z,246341769,male,United States of America,1967-12-08T00:00:00Z,52.0,,Republican Party
Rebecca Rios,Rios_Rebecca,,,female,United States of America,1967-06-04T00:00:00Z,53.0,,Democratic Party
Reggie Bagala,reggiebagala,2010-02-07T00:00:00Z,112257568,male,United States of America,1965-07-08T00:00:00Z,55.0,,Republican Party
Reggie Love,ReggieLove33,2011-11-20T00:00:00Z,417252547,male,United States of America,1981-04-29T00:00:00Z,39.0,,Democratic Party
Reid Ribble,RepRibble,2011-01-04T00:00:00Z,234053893,male,United States of America,1956-04-05T00:00:00Z,64.0,,Republican Party
Reince Priebus,Reince,2009-02-12T00:00:00Z,20733972,male,United States of America,1972-03-18T00:00:00Z,48.0,,Republican Party
Rene Garcia,senrenegarcia,2011-10-10T00:00:00Z,388404837,male,United States of America,1974-01-01T00:00:00Z,46.0,senrenegarcia,Republican Party
Renee Ellmers,RepReneeEllmers,2010-11-09T00:00:00Z,213634439,female,United States of America,1964-02-09T00:00:00Z,56.0,,Republican Party
Reshma Saujani,reshmasaujani,2009-07-15T00:00:00Z,57172253,female,United States of America,1975-11-18T00:00:00Z,45.0,reshmasaujani,Democratic Party
Rhonda Keenum,RhondaKeenum,2009-06-09T00:00:00Z,45946399,female,United States of America,1961-01-01T00:00:00Z,59.0,,Republican Party
Ricardo Lara,RicardoLara4CA,,,male,United States of America,1974-11-05T00:00:00Z,46.0,,Democratic Party
Ricardo Rosselló,ricardorossello,2009-10-05T00:00:00Z,80013913,male,United States of America,1979-03-07T00:00:00Z,41.0,rossellonevares,Democratic Party
Ricardo Rosselló,ricardorossello,2009-10-05T00:00:00Z,80013913,male,United States of America,1979-03-07T00:00:00Z,41.0,rossellonevares,New Progressive Party
Rich Nugent,RepRichNugent,2011-01-10T00:00:00Z,236479311,male,United States of America,1951-05-26T00:00:00Z,69.0,,Republican Party
Richard A. Clarke,richardclarke,,,male,United States of America,1950-10-27T00:00:00Z,70.0,,Democratic Party
Richard Bell,DelDickieBell,,,male,United States of America,1946-10-26T00:00:00Z,74.0,,Republican Party
Richard Blumenthal,SenBlumenthal,2011-04-06T00:00:00Z,278124059,male,United States of America,1946-02-13T00:00:00Z,74.0,,Democratic Party
Richard Corcoran,richardcorcoran,2009-05-24T00:00:00Z,42132105,male,Canada,1965-03-16T00:00:00Z,55.0,,Republican Party
Richard Cordray,RichCordray,2009-01-27T00:00:00Z,19637767,male,United States of America,1959-05-03T00:00:00Z,61.0,,Democratic Party
Richard Gottfried,dickgottfried,2010-08-02T00:00:00Z,173979063,male,United States of America,1947-05-16T00:00:00Z,73.0,,Democratic Party
Richard Hudson,RepRichHudson,2012-11-08T00:00:00Z,935033864,male,United States of America,1971-11-04T00:00:00Z,49.0,,Republican Party
Richard J. Berry,mayor_berry,2018-02-14T00:00:00Z,963923578394624000,male,United States of America,1962-11-05T00:00:00Z,58.0,,Republican Party
Richard L. Hanna,RepRichardHanna,2011-01-11T00:00:00Z,236899846,male,United States of America,1951-01-25T00:00:00Z,69.0,,Republican Party
Richard Lugar,senatorlugar,,,male,United States of America,1932-04-04T00:00:00Z,88.0,,Republican Party
Richard M. Burr,SenatorBurr,2009-02-17T00:00:00Z,21157904,male,United States of America,1955-11-30T00:00:00Z,64.0,senatorburr,Republican Party
Richard M. Daley,MayorDaley,,,male,United States of America,1942-04-24T00:00:00Z,78.0,,Democratic Party
Richard Neal,RepRichardNeal,2011-12-21T00:00:00Z,442824717,male,United States of America,1949-02-14T00:00:00Z,71.0,,Democratic Party
Richard Painter,RWPUSA,2014-11-06T00:00:00Z,2863996955,male,United States of America,1961-10-03T00:00:00Z,59.0,rwpminnesota,Democratic Party
Richard Painter,RWPUSA,2014-11-06T00:00:00Z,2863996955,male,United States of America,1961-10-03T00:00:00Z,59.0,rwpminnesota,Republican Party
Richard Petty,rpmotorsports,2009-04-20T00:00:00Z,33563099,male,United States of America,1937-07-02T00:00:00Z,83.0,,Republican Party
Richard Shelby,SenShelby,2009-02-17T00:00:00Z,21111098,male,United States of America,1934-05-06T00:00:00Z,86.0,,Republican Party
Richard Shelby,SenShelby,2009-02-17T00:00:00Z,21111098,male,United States of America,1934-05-06T00:00:00Z,86.0,,Democratic Party
Rick Baker,bakerstpete,2015-04-28T00:00:00Z,3178574677,male,United States of America,1956-06-27T00:00:00Z,64.0,,nonpartisanism
Rick Crawford,RepRickCrawford,2011-01-03T00:00:00Z,233693291,male,United States of America,1966-01-22T00:00:00Z,54.0,reprickcrawford,Republican Party
Rick Kriseman,Kriseman,2009-08-01T00:00:00Z,62009570,male,United States of America,1962-08-02T00:00:00Z,58.0,,Democratic Party
Rick Larsen,RepRickLarsen,2011-11-03T00:00:00Z,404132211,male,United States of America,1965-06-15T00:00:00Z,55.0,repricklarsen,Democratic Party
Rick Nolan,USRepRickNolan,2013-01-02T00:00:00Z,1055685948,male,United States of America,1943-12-17T00:00:00Z,76.0,,Minnesota Democratic–Farmer–Labor Party
Rick Nolan,USRepRickNolan,2013-01-02T00:00:00Z,1055685948,male,United States of America,1943-12-17T00:00:00Z,76.0,,Democratic Party
Rick Palacio,RickPalacio,2010-12-09T00:00:00Z,224766531,male,United States of America,1974-11-03T00:00:00Z,46.0,,Democratic Party
Rick Perales,RepPerales,,,male,United States of America,1959-09-22T00:00:00Z,61.0,,Republican Party
Rick Perry,SecretaryPerry,2009-01-01T00:00:00Z,18906561,male,United States of America,1950-03-04T00:00:00Z,70.0,governorperry,Democratic Party
Rick Perry,SecretaryPerry,2017-02-01T00:00:00Z,830128820447539208,male,United States of America,1950-03-04T00:00:00Z,70.0,governorperry,Democratic Party
Rick Perry,GovernorPerry,2017-02-01T00:00:00Z,830128820447539208,male,United States of America,1950-03-04T00:00:00Z,70.0,governorperry,Democratic Party
Rick Perry,SecretaryPerry,2017-02-01T00:00:00Z,830128820447539208,male,United States of America,1950-03-04T00:00:00Z,70.0,governorperry,Republican Party
Rick Perry,GovernorPerry,2017-02-01T00:00:00Z,830128820447539208,male,United States of America,1950-03-04T00:00:00Z,70.0,governorperry,Republican Party
Rick Perry,GovernorPerry,2009-01-01T00:00:00Z,18906561,male,United States of America,1950-03-04T00:00:00Z,70.0,governorperry,Democratic Party
Rick Perry,SecretaryPerry,2009-01-01T00:00:00Z,18906561,male,United States of America,1950-03-04T00:00:00Z,70.0,governorperry,Republican Party
Rick Perry,GovernorPerry,2009-01-01T00:00:00Z,18906561,male,United States of America,1950-03-04T00:00:00Z,70.0,governorperry,Republican Party
Rick Saccone,RickSaccone4PA,2017-01-13T00:00:00Z,819949184782630914,male,United States of America,1958-02-14T00:00:00Z,62.0,,Republican Party
Rick Santorum,ricksantorum,2009-07-19T00:00:00Z,58379000,male,United States of America,1958-05-10T00:00:00Z,62.0,ricksantorum,Republican Party
Rick Scott,SenRickScott,2010-04-10T00:00:00Z,131546062,male,United States of America,1952-12-01T00:00:00Z,67.0,scottforflorida,Republican Party
Rick Scott,SenRickScott,2011-05-27T00:00:00Z,306389855,male,United States of America,1952-12-01T00:00:00Z,67.0,scottforflorida,Republican Party
Rick Snyder,onetoughnerd,2010-02-10T00:00:00Z,113036476,male,United States of America,1958-08-19T00:00:00Z,62.0,,Republican Party
Rick W. Allen,reprickallen,2015-01-06T00:00:00Z,2964287128,male,United States of America,1951-11-07T00:00:00Z,69.0,reprickallen,Republican Party
Rip Sullivan,RipSullivan48,2014-06-29T00:00:00Z,2595555014,male,United States of America,1959-03-14T00:00:00Z,61.0,,Democratic Party
Ritchie Torres,RitchieTorres,2013-03-06T00:00:00Z,1247612029,male,United States of America,1988-03-12T00:00:00Z,32.0,,Democratic Party
Ro Khanna,RoKhanna,2012-08-21T00:00:00Z,771152516,male,United States of America,1976-09-13T00:00:00Z,44.0,reprokhanna,Democratic Party
Ro Khanna,RepRoKhanna,2012-08-21T00:00:00Z,771152516,male,United States of America,1976-09-13T00:00:00Z,44.0,reprokhanna,Democratic Party
Ro Khanna,RoKhanna,2017-01-03T00:00:00Z,816298918468259841,male,United States of America,1976-09-13T00:00:00Z,44.0,reprokhanna,Democratic Party
Ro Khanna,RepRoKhanna,2017-01-03T00:00:00Z,816298918468259841,male,United States of America,1976-09-13T00:00:00Z,44.0,reprokhanna,Democratic Party
Rob Astorino,RobAstorino,2009-02-24T00:00:00Z,21757802,male,United States of America,1967-05-03T00:00:00Z,53.0,astorinoforgovernor,Republican Party
Rob Bishop,RepRobBishop,2010-05-25T00:00:00Z,148006729,male,United States of America,1951-07-13T00:00:00Z,69.0,,Republican Party
Rob Bonta,RobBonta,2010-08-29T00:00:00Z,184440525,male,Philippines,1972-09-22T00:00:00Z,48.0,robbonta,California Democratic Party
Rob Wittman,RobWittman,2008-07-08T00:00:00Z,15356407,male,United States of America,1959-02-03T00:00:00Z,61.0,reprobwittman,Republican Party
Rob Woodall,RepRobWoodall,2014-03-10T00:00:00Z,2382685057,male,United States of America,1970-02-11T00:00:00Z,50.0,reprobwoodall,Republican Party
